Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,,2018-10-18 12:13:25,2018-10-18 12:13:25,0.120s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:13:25,2018-10-18 12:13:28,2.513s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:13:28,2018-10-18 12:13:31,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:31,2018-10-18 12:13:31,0.095s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:13:31,2018-10-18 12:13:46,15.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:13:46,2018-10-18 12:13:46,0.055s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-18 12:13:46,2018-10-18 12:13:46,0.319s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:46,2018-10-18 12:13:47,0.633s,PASSED
,,,,,,
Test Cases/Smoke/TC-676,Chrome 69.0.3497.100,,2018-10-18 12:13:47,2018-10-18 12:13:59,12.197s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:47,2018-10-18 12:13:53,6.077s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:53,2018-10-18 12:13:53,0.157s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:53,2018-10-18 12:13:53,0.176s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:53,2018-10-18 12:13:53,0.128s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:53,2018-10-18 12:13:56,2.793s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:13:56,2018-10-18 12:13:57,1.295s,PASSED
"Statement - Doctype_name = com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 34)",Chrome 69.0.3497.100,,2018-10-18 12:13:57,2018-10-18 12:13:57,0.021s,PASSED
Statement - println(Doctype_name),Chrome 69.0.3497.100,,2018-10-18 12:13:57,2018-10-18 12:13:57,0.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:57,2018-10-18 12:13:58,0.660s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:58,2018-10-18 12:13:59,0.722s,PASSED
,,,,,,
Test Cases/Smoke/TC-725,Chrome 69.0.3497.100,the System administrator can log into the application using pre-defined customized credentials,2018-10-18 12:13:59,2018-10-18 12:14:09,10.199s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:59,2018-10-18 12:14:05,6.279s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:05,2018-10-18 12:14:05,0.200s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:05,2018-10-18 12:14:06,0.226s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:06,2018-10-18 12:14:06,0.097s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:14:06,2018-10-18 12:14:08,2.614s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:08,2018-10-18 12:14:09,0.644s,PASSED
,,,,,,
Test Cases/Smoke/TC-764,Chrome 69.0.3497.100,,2018-10-18 12:14:09,2018-10-18 12:14:20,10.723s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:09,2018-10-18 12:14:15,6.093s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:15,2018-10-18 12:14:16,0.178s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:16,2018-10-18 12:14:16,0.185s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:16,2018-10-18 12:14:16,0.102s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:16,2018-10-18 12:14:18,1.708s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:18,0.089s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:18,0.049s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:18,0.049s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:18,0.536s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:18,0.058s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:18,2018-10-18 12:14:19,0.768s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:19,2018-10-18 12:14:20,0.716s,PASSED
,,,,,,
Test Cases/Smoke/TC-771,Chrome 69.0.3497.100,authorised user is able to download a document assigned to him in the workflow,2018-10-18 12:14:20,2018-10-18 12:14:33,13.228s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:20,2018-10-18 12:14:26,6.408s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:26,2018-10-18 12:14:26,0.160s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:26,2018-10-18 12:14:27,0.177s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:27,2018-10-18 12:14:27,0.108s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:27,2018-10-18 12:14:29,2.541s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:14:29,2018-10-18 12:14:32,2.598s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:32,2018-10-18 12:14:32,0.374s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:32,2018-10-18 12:14:33,0.722s,PASSED
,,,,,,
Test Cases/Smoke/TC-832,Chrome 69.0.3497.100,,2018-10-18 12:14:33,2018-10-18 12:14:47,14.187s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:33,2018-10-18 12:14:39,6.162s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:39,2018-10-18 12:14:39,0.163s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:39,2018-10-18 12:14:40,0.189s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:40,2018-10-18 12:14:40,0.106s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:14:40,2018-10-18 12:14:43,3.163s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:43,2018-10-18 12:14:43,0.078s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:14:43,2018-10-18 12:14:44,1.008s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:44,2018-10-18 12:14:47,2.554s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:47,2018-10-18 12:14:47,0.636s,PASSED
,,,,,,
Test Cases/Smoke/TC-837,Chrome 69.0.3497.100,,2018-10-18 12:14:47,2018-10-18 12:15:00,12.704s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:47,2018-10-18 12:14:54,6.658s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:54,2018-10-18 12:14:54,0.187s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:14:54,2018-10-18 12:14:54,0.197s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:54,2018-10-18 12:14:55,0.128s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:14:55,2018-10-18 12:14:56,1.767s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:56,2018-10-18 12:14:56,0.093s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:14:56,2018-10-18 12:14:57,1.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:14:57,2018-10-18 12:14:59,1.902s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:14:59,2018-10-18 12:15:00,0.620s,PASSED
,,,,,,
Test Cases/Smoke/TC-849,Chrome 69.0.3497.100,,2018-10-18 12:15:00,2018-10-18 12:15:14,14.192s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:15:00,2018-10-18 12:15:07,6.582s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:07,2018-10-18 12:15:07,0.160s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:07,2018-10-18 12:15:07,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:07,2018-10-18 12:15:07,0.109s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:15:07,2018-10-18 12:15:10,3.169s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:10,2018-10-18 12:15:10,0.088s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:15:10,2018-10-18 12:15:11,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:11,2018-10-18 12:15:13,2.060s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:15:13,2018-10-18 12:15:14,0.638s,PASSED
,,,,,,
Test Cases/Smoke/TC-842,Chrome 69.0.3497.100,,2018-10-18 12:15:14,2018-10-18 12:16:07,52.938s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:15:14,2018-10-18 12:15:20,6.087s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:20,2018-10-18 12:15:21,0.163s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:21,2018-10-18 12:15:21,0.163s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:21,2018-10-18 12:15:21,0.101s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:15:21,2018-10-18 12:15:23,2.536s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:23,2018-10-18 12:15:23,0.075s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-18 12:15:23,2018-10-18 12:15:26,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:26,2018-10-18 12:15:26,0.068s,PASSED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-18 12:15:26,2018-10-18 12:15:56,30.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:56,2018-10-18 12:15:57,0.068s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:57,0.190s,PASSED
check,Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:57,0.083s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:57,0.072s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:57,0.169s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:57,0.064s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:15:57,2018-10-18 12:15:58,1.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:58,0.045s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:58,0.048s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:58,0.046s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:58,0.094s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:58,0.112s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:15:58,2018-10-18 12:15:59,0.284s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:15:59,2018-10-18 12:16:00,1.000s,PASSED
check,Chrome 69.0.3497.100,,2018-10-18 12:16:00,2018-10-18 12:16:00,0.084s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:00,2018-10-18 12:16:00,0.085s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:00,2018-10-18 12:16:00,0.092s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:16:00,2018-10-18 12:16:01,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:01,2018-10-18 12:16:01,0.053s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:16:01,2018-10-18 12:16:01,0.052s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-18 12:16:01,2018-10-18 12:16:02,1.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:02,2018-10-18 12:16:02,0.313s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-18 12:16:02,2018-10-18 12:16:04,2.000s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:16:04,2018-10-18 12:16:06,1.996s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:16:06,2018-10-18 12:16:07,0.627s,PASSED
,,,,,,
Test Cases/Smoke/TC-Batch _ Details,Chrome 69.0.3497.100,,2018-10-18 12:16:07,2018-10-18 12:16:20,12.619s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:16:07,2018-10-18 12:16:13,5.549s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:16:13,2018-10-18 12:16:13,0.148s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:16:13,2018-10-18 12:16:13,0.182s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:13,2018-10-18 12:16:13,0.133s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:16:13,2018-10-18 12:16:15,1.822s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:16:15,2018-10-18 12:16:18,3.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:16:18,2018-10-18 12:16:18,0.042s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:18,2018-10-18 12:16:18,0.076s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:16:18,2018-10-18 12:16:19,0.782s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:19,0.029s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//table[@id='tblBatchReloadList']/tbody/*""))",Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:19,0.037s,PASSED
"Statement - rows_table = Table.findElements(org.openqa.selenium.By.xpath(""//tr""))",Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:19,0.022s,PASSED
Statement - rows_count = rows_table.size(),Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:19,0.001s,PASSED
Statement - println(rows_count),Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:19,0.000s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:16:19,2018-10-18 12:16:20,0.629s,PASSED
,,,,,,
Test Cases/Smoke/ToPerformenabledOptionOnThedocumentInWorkflow,Chrome 69.0.3497.100,,2018-10-18 12:16:20,2018-10-18 12:16:33,13.129s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:16:20,2018-10-18 12:16:26,6.570s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:16:26,2018-10-18 12:16:27,0.151s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:16:27,2018-10-18 12:16:27,0.166s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:27,2018-10-18 12:16:27,0.105s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:16:27,2018-10-18 12:16:30,3.275s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:30,2018-10-18 12:16:30,0.078s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:16:30,2018-10-18 12:16:32,1.594s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:16:32,2018-10-18 12:16:32,0.395s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:16:32,2018-10-18 12:16:33,0.657s,PASSED
