Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:18,2018-10-12 15:01:19,0.658s,PASSED
,,,,,,
Test Cases/Smoke/TC-532,Chrome 69.0.3497.100,,2018-10-12 15:01:19,2018-10-12 15:01:43,24.372s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:19,2018-10-12 15:01:24,5.468s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:24,2018-10-12 15:01:25,0.217s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:25,2018-10-12 15:01:25,0.226s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:25,2018-10-12 15:01:25,0.112s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:25,2018-10-12 15:01:27,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:27,2018-10-12 15:01:27,0.115s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:27,2018-10-12 15:01:28,0.605s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 15:01:28,2018-10-12 15:01:29,1.711s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:29,2018-10-12 15:01:29,0.149s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:29,2018-10-12 15:01:30,0.109s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:30,2018-10-12 15:01:32,2.001s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-12 15:01:32,2018-10-12 15:01:32,0.207s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:32,2018-10-12 15:01:42,10.002s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 15:01:42,2018-10-12 15:01:42,0.155s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 15:01:42,2018-10-12 15:01:42,0.068s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:01:42,2018-10-12 15:01:42,0.016s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 15:01:42,2018-10-12 15:01:42,0.356s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:42,2018-10-12 15:01:43,0.690s,PASSED
,,,,,,
Test Cases/Smoke/TC-610,Chrome 69.0.3497.100,,2018-10-12 15:01:43,2018-10-12 15:02:31,48.242s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:43,2018-10-12 15:01:49,5.636s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:49,2018-10-12 15:01:49,0.175s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:49,2018-10-12 15:01:49,0.218s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:49,2018-10-12 15:01:49,0.136s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:01:49,2018-10-12 15:01:51,1.403s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:51,2018-10-12 15:01:54,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:54,2018-10-12 15:01:54,0.132s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:54,2018-10-12 15:02:09,15.003s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 15:02:09,2018-10-12 15:02:09,0.079s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-12 15:02:09,2018-10-12 15:02:09,0.067s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:09,2018-10-12 15:02:09,0.093s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:02:09,2018-10-12 15:02:19,10.003s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 15:02:19,2018-10-12 15:02:19,0.195s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:19,2018-10-12 15:02:20,0.231s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:02:20,2018-10-12 15:02:30,10.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:30,2018-10-12 15:02:30,0.396s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:02:30,2018-10-12 15:02:31,1.378s,PASSED
,,,,,,
Test Cases/Smoke/TC-676,Chrome 69.0.3497.100,,2018-10-12 15:02:31,2018-10-12 15:02:43,11.808s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:02:31,2018-10-12 15:02:37,5.348s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:02:37,2018-10-12 15:02:37,0.192s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:02:37,2018-10-12 15:02:37,0.197s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:37,2018-10-12 15:02:37,0.126s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:37,2018-10-12 15:02:39,1.476s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 15:02:39,2018-10-12 15:02:40,1.490s,PASSED
"Statement - Doctype_name = com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 34)",Chrome 69.0.3497.100,,2018-10-12 15:02:40,2018-10-12 15:02:40,0.024s,PASSED
Statement - println(Doctype_name),Chrome 69.0.3497.100,,2018-10-12 15:02:40,2018-10-12 15:02:40,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:40,2018-10-12 15:02:41,0.460s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-12 15:02:41,2018-10-12 15:02:41,0.204s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:41,2018-10-12 15:02:41,0.130s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:02:41,2018-10-12 15:02:42,1.011s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:42,2018-10-12 15:02:42,0.106s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 15:02:42,2018-10-12 15:02:42,0.064s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:42,2018-10-12 15:02:42,0.095s,PASSED
verifyElementNotPresent,Chrome 69.0.3497.100,,2018-10-12 15:02:42,2018-10-12 15:02:42,0.089s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:02:42,2018-10-12 15:02:43,0.682s,PASSED
,,,,,,
Test Cases/Smoke/TC-725,Chrome 69.0.3497.100,the System administrator can log into the application using pre-defined customized credentials,2018-10-12 15:02:43,2018-10-12 15:03:26,43.151s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:02:43,2018-10-12 15:02:48,5.382s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:02:49,2018-10-12 15:02:49,0.187s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:02:49,2018-10-12 15:02:49,0.188s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:49,2018-10-12 15:02:54,5.087s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:02:54,2018-10-12 15:03:26,31.521s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:26,2018-10-12 15:03:26,0.688s,PASSED
,,,,,,
Test Cases/Smoke/TC-764,Chrome 69.0.3497.100,,2018-10-12 15:03:26,2018-10-12 15:03:36,9.642s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:26,2018-10-12 15:03:32,5.239s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:32,2018-10-12 15:03:32,0.206s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:32,2018-10-12 15:03:32,0.248s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:32,2018-10-12 15:03:32,0.100s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:32,2018-10-12 15:03:34,1.422s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:34,0.107s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:34,0.070s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:34,0.065s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:34,0.536s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:34,0.074s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:34,2018-10-12 15:03:35,0.737s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:35,2018-10-12 15:03:36,0.705s,PASSED
,,,,,,
Test Cases/Smoke/TC-771,Chrome 69.0.3497.100,authorised user is able to download a document assigned to him in the workflow,2018-10-12 15:03:36,2018-10-12 15:03:50,13.595s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:36,2018-10-12 15:03:43,6.634s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:43,2018-10-12 15:03:43,0.175s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:43,2018-10-12 15:03:43,0.254s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:43,2018-10-12 15:03:43,0.111s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:43,2018-10-12 15:03:45,1.534s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 15:03:45,2018-10-12 15:03:46,1.507s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:46,2018-10-12 15:03:47,0.363s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:03:47,2018-10-12 15:03:48,1.001s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 15:03:48,2018-10-12 15:03:48,0.402s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:48,2018-10-12 15:03:48,0.133s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:48,2018-10-12 15:03:49,0.713s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:49,2018-10-12 15:03:50,0.684s,PASSED
,,,,,,
Test Cases/Smoke/TC-832,Chrome 69.0.3497.100,,2018-10-12 15:03:50,2018-10-12 15:04:01,11.068s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:03:50,2018-10-12 15:03:55,5.566s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:55,2018-10-12 15:03:55,0.224s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:03:55,2018-10-12 15:03:56,0.220s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:56,2018-10-12 15:03:56,0.127s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:03:56,2018-10-12 15:03:57,1.424s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:57,2018-10-12 15:03:57,0.100s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:03:57,2018-10-12 15:03:58,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:03:58,2018-10-12 15:04:00,1.510s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:00,2018-10-12 15:04:00,0.102s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:04:00,2018-10-12 15:04:00,0.023s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:00,2018-10-12 15:04:01,0.660s,PASSED
,,,,,,
Test Cases/Smoke/TC-837,Chrome 69.0.3497.100,,2018-10-12 15:04:01,2018-10-12 15:04:20,19.444s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:01,2018-10-12 15:04:15,14.030s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:15,2018-10-12 15:04:15,0.253s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:15,2018-10-12 15:04:15,0.230s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:15,2018-10-12 15:04:15,0.123s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:04:15,2018-10-12 15:04:17,1.416s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:17,2018-10-12 15:04:17,0.139s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:04:17,2018-10-12 15:04:18,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:18,2018-10-12 15:04:19,1.337s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:19,2018-10-12 15:04:19,0.114s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:04:19,2018-10-12 15:04:19,0.028s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:19,2018-10-12 15:04:20,0.657s,PASSED
,,,,,,
Test Cases/Smoke/TC-849,Chrome 69.0.3497.100,,2018-10-12 15:04:20,2018-10-12 15:04:32,11.622s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:20,2018-10-12 15:04:25,5.427s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:26,2018-10-12 15:04:26,0.166s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:26,2018-10-12 15:04:26,0.186s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:26,2018-10-12 15:04:26,0.091s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:04:26,2018-10-12 15:04:27,1.479s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:27,2018-10-12 15:04:28,0.102s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:04:28,2018-10-12 15:04:29,1.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:29,2018-10-12 15:04:31,2.259s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:31,2018-10-12 15:04:31,0.106s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:31,2018-10-12 15:04:32,0.718s,PASSED
,,,,,,
Test Cases/Smoke/TC-842,Chrome 69.0.3497.100,,2018-10-12 15:04:32,2018-10-12 15:04:44,12.285s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:32,2018-10-12 15:04:38,6.413s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:38,2018-10-12 15:04:38,0.169s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:38,2018-10-12 15:04:39,0.185s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:39,2018-10-12 15:04:39,0.127s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:04:39,2018-10-12 15:04:40,1.707s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:40,2018-10-12 15:04:40,0.114s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-12 15:04:40,2018-10-12 15:04:41,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:41,2018-10-12 15:04:43,1.819s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:43,2018-10-12 15:04:44,0.650s,PASSED
,,,,,,
Test Cases/Smoke/TC-Batch _ Details,Chrome 69.0.3497.100,,2018-10-12 15:04:44,2018-10-12 15:04:56,12.264s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:44,2018-10-12 15:04:50,5.606s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:50,2018-10-12 15:04:50,0.189s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:04:50,2018-10-12 15:04:50,0.205s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:50,2018-10-12 15:04:50,0.101s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:04:50,2018-10-12 15:04:52,1.339s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:04:52,2018-10-12 15:04:55,3.001s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:04:55,2018-10-12 15:04:55,0.104s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:04:55,2018-10-12 15:04:55,0.090s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 15:04:55,2018-10-12 15:04:55,0.765s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-10-12 15:04:55,2018-10-12 15:04:55,0.006s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//table[@id='tblBatchReloadList']/tbody/*""))",Chrome 69.0.3497.100,,2018-10-12 15:04:55,2018-10-12 15:04:56,0.019s,PASSED
"Statement - rows_table = Table.findElements(org.openqa.selenium.By.xpath(""//tr""))",Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:04:56,0.024s,PASSED
Statement - rows_count = rows_table.size(),Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:04:56,0.001s,PASSED
Statement - println(rows_count),Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:04:56,0.001s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:04:56,0.656s,PASSED
,,,,,,
Test Cases/Smoke/ToPerformenabledOptionOnThedocumentInWorkflow,Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:05:38,41.610s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:04:56,2018-10-12 15:05:02,5.371s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:05:02,2018-10-12 15:05:02,0.175s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:05:02,2018-10-12 15:05:02,0.197s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:05:02,2018-10-12 15:05:02,0.127s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:05:02,2018-10-12 15:05:04,1.413s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:05:04,2018-10-12 15:05:04,0.119s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 15:05:04,2018-10-12 15:05:05,1.174s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:05:05,2018-10-12 15:05:05,0.348s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 15:05:05,2018-10-12 15:05:06,0.470s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:05:06,2018-10-12 15:05:37,31.447s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:05:37,2018-10-12 15:05:38,0.666s,PASSED
