Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-04-11 09:52:48,2018-04-11 09:52:48,0.193s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:48,2018-04-11 09:52:48,0.080s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:48,2018-04-11 09:52:51,3.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:52:51,0.274s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:52:51,0.156s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:52:51,0.114s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:52:51,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:53:02,10.822s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-11 09:52:51,2018-04-11 09:52:56,4.686s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:56,2018-04-11 09:52:57,0.194s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:57,2018-04-11 09:52:57,0.185s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:57,2018-04-11 09:52:57,0.121s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:57,2018-04-11 09:52:57,0.470s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:57,2018-04-11 09:52:57,0.158s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:57,2018-04-11 09:52:58,0.655s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:58,2018-04-11 09:52:58,0.072s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:58,2018-04-11 09:53:01,3.003s,PASSED
