Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-03-29 12:51:42,2018-03-29 12:51:45,3.191s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:51:45,2018-03-29 12:51:47,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:47,2018-03-29 12:51:47,0.077s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:47,2018-03-29 12:51:47,0.159s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:51:47,2018-03-29 12:51:47,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:51:47,2018-03-29 12:51:50,3.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:51:50,2018-03-29 12:51:51,0.181s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:51:51,2018-03-29 12:51:51,0.172s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:51,2018-03-29 12:51:51,0.104s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:51:51,2018-03-29 12:51:52,0.643s,PASSED
,,,,,,
Test Cases/TC-50,Chrome 65.0.3325.181,,2018-03-29 12:51:52,2018-03-29 12:52:11,19.261s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:51:52,2018-03-29 12:51:56,4.007s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:51:56,2018-03-29 12:51:56,0.201s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:51:56,2018-03-29 12:51:56,0.182s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:56,2018-03-29 12:51:56,0.090s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:56,2018-03-29 12:51:57,0.608s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:51:57,2018-03-29 12:51:59,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:51:59,2018-03-29 12:51:59,0.139s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:51:59,2018-03-29 12:52:00,0.654s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:00,2018-03-29 12:52:00,0.131s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:52:00,2018-03-29 12:52:00,0.070s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:00,2018-03-29 12:52:05,5.002s,PASSED
