Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.132s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.157s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.147s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.092s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:36,0.728s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 66.0.3359.139,,2018-05-08 11:00:36,2018-05-08 11:01:16,40.359s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 11:00:36,2018-05-08 11:00:41,5.208s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:41,2018-05-08 11:00:42,0.140s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:42,2018-05-08 11:00:42,0.196s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:42,2018-05-08 11:00:42,0.123s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 11:00:42,2018-05-08 11:00:43,1.403s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:43,2018-05-08 11:00:43,0.100s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:43,2018-05-08 11:00:44,0.734s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 11:00:44,2018-05-08 11:01:16,31.707s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 11:01:16,2018-05-08 11:01:16,0.634s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 66.0.3359.139,,2018-05-08 11:01:17,2018-05-08 11:01:32,15.551s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 11:01:17,2018-05-08 11:01:24,7.100s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:24,2018-05-08 11:01:24,0.216s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:24,2018-05-08 11:01:24,0.301s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:01:24,2018-05-08 11:01:24,0.130s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 11:01:24,2018-05-08 11:01:26,1.430s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:01:26,2018-05-08 11:01:26,0.076s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:01:26,2018-05-08 11:01:27,0.770s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:01:27,2018-05-08 11:01:27,0.630s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 11:01:27,2018-05-08 11:01:27,0.086s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 11:01:27,2018-05-08 11:01:30,3.002s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:30,2018-05-08 11:01:30,0.152s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:30,2018-05-08 11:01:31,0.124s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:31,0.138s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:31,0.154s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:31,0.181s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:31,0.186s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:31,0.135s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 11:01:31,2018-05-08 11:01:32,0.652s,PASSED
